Study date,Year,Project,OBJECTID,Intersection,File Name
2015-11-19,2015,Turning Movement Count,9414,BURRARD ST AND NELSON ST,ENG - TDM - TURNING MOVEMENT COUNT - BURRARD ST & NELSON ST - 2015-11-19
2015-11-25,2015,Turning Movement Count,9415,BURRARD ST AND NELSON ST,ENG - TDM - TURNING MOVEMENT COUNT - BURRARD ST & NELSON ST - 2015-11-25
2015-11-19,2015,Turning Movement Count,9416,BURRARD ST AND PACIFIC ST,ENG - TDM - TURNING MOVEMENT COUNT - BURRARD ST & PACIFIC ST - 2015-11-19
2015-12-17,2015,Turning Movement Count,9417,CAMBIE ST AND W 16TH AV,ENG - TDM - TURNING MOVEMENT COUNT - CAMBIE ST & W 16TH AV - 2015-12-17
2015-10-27,2015,Turning Movement Count,9418,FIR ST AND W 10TH AV,ENG - TDM - TURNING MOVEMENT COUNT - FIR ST & 10TH AVE - 2015-10-27
2015-10-13,2015,Turning Movement Count,9419,RUPERT ST AND E BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - RUPERT ST & E BROADWAY - 2015-10-13
2015-11-19,2015,Turning Movement Count,9420,THURLOW ST AND BEACH AV,ENG - TDM - TURNING MOVEMENT COUNT - THURLOW ST & BEACH AVE - 2015-11-19
2015-12-01,2015,Turning Movement Count,9421,NELSON ST AND THURLOW ST,ENG - TDM - TURNING MOVEMENT COUNT - THURLOW ST & NELSON ST - 2015-12-01
2015-12-03,2015,Turning Movement Count,9422,SEYMOUR ST AND NELSON ST,ENG - TDM - TURNING MOVEMENT COUNT - SEYMOUR ST & NELSON ST - 2015-12-03
2015-11-26,2015,Turning Movement Count,9423,THURLOW ST AND BEACH AV,ENG - TDM - TURNING MOVEMENT COUNT - THURLOW ST & BEACH AVE - 2015-11-26
2015-12-02,2015,Turning Movement Count,9424,DRAKE ST AND SEYMOUR ST,ENG - TDM - TURNING MOVEMENT COUNT - SEYMOUR ST & DRAKE ST - 2015-12-02
2015-10-22,2015,Turning Movement Count,9425,DRAKE ST AND SEYMOUR ST,ENG - TDM - TURNING MOVEMENT COUNT - SEYMOUR ST & DRAKE ST - 2015-10-22
2015-01-28,2015,Full Traffic Count,9426,FIR ST AND W 4TH AV,ENG - TDM - FULL TRAFFIC COUNT - FIR ST & W 4TH AV - 2015-01-28
2015-01-22,2015,Full Traffic Count,9427,COLUMBIA ST AND W 1ST AV,ENG - TDM - FULL TRAFFIC COUNT - COLUMBIA ST & W 1ST AV - 2015-01-22
2015-02-05,2015,Full Traffic Count,9428,TERMINAL AV AND CAROLINA ST,ENG - TDM - FULL TRAFFIC COUNT - CAROLINA ST & TERMINAL AV - 2015-02-05
2015-02-25,2015,Full Traffic Count,9429,W KING EDWARD AV AND BLENHEIM ST,ENG - TDM - FULL TRAFFIC COUNT - BLENHEIM ST & W KING EDWARD AV - 2015-02-25
2015-02-24,2015,Full Traffic Count,9430,BLENHEIM ST AND W 16TH AV,ENG - TDM - FULL TRAFFIC COUNT - BLENHEIM ST & W 16TH AV - 2015-02-24
2015-01-07,2015,Full Traffic Count,9431,W KING EDWARD AV AND ARBUTUS ST,ENG - TDM - FULL TRAFFIC COUNT - ARBUTUS ST & W KING EDWARD AV - 2015-01-07
2015-01-06,2015,Full Traffic Count,9432,W 4TH AV AND ARBUTUS ST,ENG - TDM - FULL TRAFFIC COUNT - ARBUTUS ST & W 4TH AV - 2015-01-06
2015-01-13,2015,Full Traffic Count,9433,W 33RD AV AND ARBUTUS ST,ENG - TDM - FULL TRAFFIC COUNT - ARBUTUS ST & W 33RD AV - 2015-01-13
2015-10-27,2015,Turning Movement Count,9434,HELMCKEN ST AND HORNBY ST,ENG - TDM - TURNING MOVEMENT COUNT - HORNBY ST & HELMCKEN ST - 2015-10-27
2015-10-14,2015,Turning Movement Count,9435,GRANDVIEW HWY SOUTH AND NANAIMO ST,ENG - TDM - TURNING MOVEMENT COUNT - NANAIMO ST & GRANDVIEW HWY - 2015-10-14
2015-11-03,2015,Turning Movement Count,9436,NELSON ST AND MAINLAND ST,ENG - TDM - TURNING MOVEMENT COUNT - MAINLAND ST & NELSON ST - 2015-11-03
2015-04-29,2015,Turning Movement Count,9437,VENABLES ST AND COMMERCIAL DRIVE,ENG - TDM - TURNING MOVEMENT COUNT - COMMERCIAL DR & VENABLES ST - 2015-04-29
2015-07-23,2015,Turning Movement Count,9438,COMMERCIAL DRIVE AND POWELL ST,ENG - TDM - TURNING MOVEMENT COUNT - COMMERCIAL DR & POWELL ST - 2015-07-23
2015-04-30,2015,Turning Movement Count,9439,COMMERCIAL DRIVE AND E HASTINGS ST,ENG - TDM - TURNING MOVEMENT COUNT - COMMERCIAL DR & E HASTINGS ST - 2015-04-30
2015-04-30,2015,Turning Movement Count,9440,COMMERCIAL DRIVE AND E 1ST AV,ENG - TDM - TURNING MOVEMENT COUNT - COMMERCIAL DR & E 1ST AV - 2015-04-30
2015-02-26,2015,Full Traffic Count,9441,HAMILTON ST AND ROBSON ST,ENG - TDM - FULL TRAFFIC COUNT - ROBSON ST & HAMILTON ST - 2015-02-26
2015-01-21,2015,Full Traffic Count,9442,W 1ST AV AND ONTARIO ST,ENG - TDM - FULL TRAFFIC COUNT - ONTARIO ST & E 1ST AV - 2015-01-21
2015-01-14,2015,Full Traffic Count,9443,E 12TH AV AND KINGSWAY,ENG - TDM - FULL TRAFFIC COUNT - KINGSWAY & E 12TH AV - 2015-01-14
2015-01-29,2015,Full Traffic Count,9444,W BROADWAY AND HEMLOCK ST,ENG - TDM - FULL TRAFFIC COUNT - HEMLOCK ST & W BROADWAY - 2015-01-29
2015-01-29,2015,Full Traffic Count,9445,GRANVILLE BRIDGE AND GRANVILLE ST,ENG - TDM - FULL TRAFFIC COUNT - GRANVILLE ST & DRAKE ST - 2015-01-29
2014-02-25,2014,Full Traffic Count,9446,THURLOW ST AND DAVIE ST,ENG - TDM - FULL TRAFFIC COUNT - THURLOW ST & DAVIE ST - 2014-02-25
2014-02-25,2014,Full Traffic Count,9447,THURLOW ST AND HARO ST,ENG - TDM - FULL TRAFFIC COUNT - THURLOW ST & HARO ST - 2014-02-25
2014-02-25,2014,Full Traffic Count,9448,NELSON ST AND THURLOW ST,ENG - TDM - FULL TRAFFIC COUNT - THURLOW ST & NELSON ST - 2014-02-25
2014-02-26,2014,Full Traffic Count,9449,THURLOW ST AND PACIFIC ST,ENG - TDM - FULL TRAFFIC COUNT - THURLOW ST & PACIFIC ST - 2014-02-26
2014-04-23,2014,Full Traffic Count,9450,Trans Canada Highway & E 1st Av,ENG - TDM - FULL TRAFFIC COUNT - TRANS CANADA HWY & E 1ST AV - 2014-04-23
2014-06-05,2014,Full Traffic Count,9451,W 2ND AV AND TRUTCH ST,ENG - TDM - FULL TRAFFIC COUNT - TRUTCH ST & W 2ND AV - 2014-06-05
2014-02-20,2014,Full Traffic Count,9452,W 4TH AV AND TRUTCH ST,ENG - TDM - FULL TRAFFIC COUNT - TRUTCH ST & W 4TH AV - 2014-02-20
2014-06-10,2014,Full Traffic Count,9453,W 4TH AV AND TRUTCH ST,ENG - TDM - FULL TRAFFIC COUNT - TRUTCH ST & W 4TH AV - 2014-06-10
2014-11-27,2014,Full Traffic Count,9454,W 4TH AV AND TRUTCH ST,ENG - TDM - FULL TRAFFIC COUNT - TRUTCH ST & W 4TH AV - 2014-11-27
2014-04-23,2014,Full Traffic Count,9458,VICTORIA DRIVE AND E 12TH AV,ENG - TDM - FULL TRAFFIC COUNT - VICTORIA DR & E 12TH AV - 2014-04-23
2014-04-23,2014,Full Traffic Count,9459,VICTORIA DRIVE AND E 1ST AV,ENG - TDM - FULL TRAFFIC COUNT - VICTORIA DR & E 1ST AV - 2014-04-23
2014-12-09,2014,Full Traffic Count,9460,VICTORIA DRIVE AND E 33RD AV,ENG - TDM - FULL TRAFFIC COUNT - VICTORIA DR & E 33RD AV - 2014-12-09
2014-01-14,2014,Full Traffic Count,9461,VICTORIA DRIVE AND E BROADWAY,ENG - TDM - FULL TRAFFIC COUNT - VICTORIA DR & E BROADWAY - 2014-01-14
2014-01-14,2014,Full Traffic Count,9462,E HASTINGS ST AND VICTORIA DRIVE,ENG - TDM - FULL TRAFFIC COUNT - VICTORIA DR & E HASTINGS ST - 2014-01-14
2014-03-25,2014,Full Traffic Count,9463,VICTORIA DRIVE AND KINGSWAY,ENG - TDM - FULL TRAFFIC COUNT - VICTORIA DR & KINGSWAY - 2014-03-25
2014-01-09,2014,Full Traffic Count,9465,VICTORIA DIVERSION AND VICTORIA DRIVE,ENG - TDM - FULL TRAFFIC COUNT - VICTORIA DR & VICTORIA DIVERSION - 2014-01-09
2014-03-26,2014,Full Traffic Count,9466,GRANVILLE BRIDGE AND W 4TH AV,ENG - TDM - FULL TRAFFIC COUNT - W 4TH AV DIVERSION & W 4TH AV - 2014-03-26
2014-03-26,2014,Full Traffic Count,9467,W 4TH AV AND W 6TH AV,ENG - TDM - FULL TRAFFIC COUNT - W 4TH AV DIVERSION & W 6TH AV - 2014-03-26
2014-04-24,2014,Full Traffic Count,9468,WATERLOO ST AND POINT GREY ROAD,ENG - TDM - FULL TRAFFIC COUNT - WATERLOO ST & POINT GREY RD - 2014-04-24
2014-02-19,2014,Full Traffic Count,9469,WATERLOO ST AND W 4TH AV,ENG - TDM - FULL TRAFFIC COUNT - WATERLOO ST & W 4TH AV - 2014-02-19
2014-06-19,2014,Full Traffic Count,9470,WATERLOO ST AND W 4TH AV,ENG - TDM - FULL TRAFFIC COUNT - WATERLOO ST & W 4TH AV - 2014-06-19
2014-01-09,2014,Full Traffic Count,9471,W BROADWAY AND YEW ST,ENG - TDM - FULL TRAFFIC COUNT - YEW ST & W BROADWAY - 2014-01-09
2014-09-24,2014,Full Traffic Count,9474,Camosun St & SW Marine Dr,ENG - TDM - FULL TRAFFIC COUNT - CAMOSUN ST & SW MARINE DR - 2014-09-24
2014-01-30,2014,Full Traffic Count,9475,ALBERNI ST AND BUTE ST,ENG - TDM - FULL TRAFFIC COUNT - BUTE ST & ALBERNI ST - 2014-01-30
2014-02-11,2014,Full Traffic Count,9476,ABBOTT ST AND W CORDOVA ST,ENG - TDM - FULL TRAFFIC COUNT - ABBOTT ST & W CORDOVA ST - 2014-02-11
2014-02-11,2014,Full Traffic Count,9477,ABBOTT ST AND W PENDER ST,ENG - TDM - FULL TRAFFIC COUNT - ABBOTT ST & W PENDER ST - 2014-02-11
2014-03-12,2014,Full Traffic Count,9478,ALDER CROSSING AND W 6TH AV,ENG - TDM - FULL TRAFFIC COUNT - ALDER CROSSING & W 6TH AV - 2014-03-12
2014-04-24,2014,Full Traffic Count,9479,POINT GREY ROAD AND ALMA ST,ENG - TDM - FULL TRAFFIC COUNT - ALMA ST & PT GREY RD - 2014-04-24
2014-02-19,2014,Full Traffic Count,9480,ALMA ST AND W 4TH AV,ENG - TDM - FULL TRAFFIC COUNT - ALMA ST & W 4TH AV - 2014-02-19
2014-02-27,2014,Full Traffic Count,9481,ALMA ST AND W 4TH AV,ENG - TDM - FULL TRAFFIC COUNT - ALMA ST & W 4TH AV - 2014-02-27
2014-06-04,2014,Full Traffic Count,9482,ALMA ST AND W 4TH AV,ENG - TDM - FULL TRAFFIC COUNT - ALMA ST & W 4TH AV - 2014-06-04
2014-12-02,2014,Full Traffic Count,9483,ALMA ST AND W BROADWAY,ENG - TDM - FULL TRAFFIC COUNT - ALMA ST & W BROADWAY - 2014-12-02
2014-12-03,2014,Full Traffic Count,9487,ARBUTUS ST AND CORNWALL AV,ENG - TDM - FULL TRAFFIC COUNT - ARBUTUS ST & CORNWALL AV - 2014-12-03
2014-12-03,2014,Full Traffic Count,9488,W BROADWAY AND ARBUTUS ST,ENG - TDM - FULL TRAFFIC COUNT - ARBUTUS ST & W BROADWAY - 2014-12-03
2014-02-11,2014,Full Traffic Count,9490,ASH ST AND W 12TH AV,ENG - TDM - FULL TRAFFIC COUNT - ASH ST & W 12TH AV - 2014-02-11
2014-02-11,2014,Full Traffic Count,9491,ASH ST AND W BROADWAY,ENG - TDM - FULL TRAFFIC COUNT - ASH ST & W BROADWAY - 2014-02-11
2014-04-24,2014,Full Traffic Count,9492,POINT GREY ROAD AND BALACLAVA ST,ENG - TDM - FULL TRAFFIC COUNT - BALACLAVA ST & PT GREY RD - 2014-04-24
2014-04-29,2014,Full Traffic Count,9493,BALACLAVA ST AND W 2ND AV,ENG - TDM - FULL TRAFFIC COUNT - BALACLAVA ST & W 2ND AV - 2014-04-29
2014-05-22,2014,Full Traffic Count,9494,BALACLAVA ST AND W 2ND AV,ENG - TDM - FULL TRAFFIC COUNT - BALACLAVA ST & W 2ND AV - 2014-05-22
2014-06-04,2014,Full Traffic Count,9495,BALACLAVA ST AND W 2ND AV,ENG - TDM - FULL TRAFFIC COUNT - BALACLAVA ST & W 2ND AV - 2014-06-04
2014-02-20,2014,Full Traffic Count,9496,BALACLAVA ST AND W 4TH AV,ENG - TDM - FULL TRAFFIC COUNT - BALACLAVA ST & W 4TH AV - 2014-02-20
2014-06-10,2014,Full Traffic Count,9497,BALACLAVA ST AND W 4TH AV,ENG - TDM - FULL TRAFFIC COUNT - BALACLAVA ST & W 4TH AV - 2014-06-10
2014-05-06,2014,Full Traffic Count,9498,BALSAM ST AND CORNWALL AV,ENG - TDM - FULL TRAFFIC COUNT - BALSAM ST & CORNWALL AV - 2014-05-06
2014-04-24,2014,Full Traffic Count,9499,POINT GREY ROAD AND BAYSWATER ST,ENG - TDM - FULL TRAFFIC COUNT - BAYSWATER ST & PT GREY RD - 2014-04-24
2014-02-20,2014,Full Traffic Count,9500,W 4TH AV AND BAYSWATER ST,ENG - TDM - FULL TRAFFIC COUNT - BAYSWATER ST & W 4TH AV - 2014-02-20
2014-06-05,2014,Full Traffic Count,9501,W 4TH AV AND BAYSWATER ST,ENG - TDM - FULL TRAFFIC COUNT - BAYSWATER ST & W 4TH AV - 2014-06-05
2014-11-27,2014,Full Traffic Count,9502,W 4TH AV AND BAYSWATER ST,ENG - TDM - FULL TRAFFIC COUNT - BAYSWATER ST & W 4TH AV - 2014-11-27
2014-02-12,2014,Full Traffic Count,9503,BEATTY ST AND DUNSMUIR ST,ENG - TDM - FULL TRAFFIC COUNT - BEATTY ST & DUNSMUIR ST - 2014-02-12
2014-09-30,2014,Full Traffic Count,9504,Beatty St & Nelson St,ENG - TDM - FULL TRAFFIC COUNT - BEATTY ST & NELSON ST - 2014-09-30
2014-12-04,2014,Full Traffic Count,9505,BEATTY ST AND ROBSON ST,ENG - TDM - FULL TRAFFIC COUNT - BEATTY ST & ROBSON ST - 2014-12-04
2014-12-04,2014,Full Traffic Count,9506,BEATTY ST AND W GEORGIA ST,ENG - TDM - FULL TRAFFIC COUNT - BEATTY ST & W GEORGIA ST - 2014-12-04
2014-04-24,2014,Full Traffic Count,9507,BLENHEIM ST AND POINT GREY ROAD,ENG - TDM - FULL TRAFFIC COUNT - BLENHEIM ST & POINT GREY RD - 2014-04-24
2014-02-20,2014,Full Traffic Count,9510,W 4TH AV AND BLENHEIM ST,ENG - TDM - FULL TRAFFIC COUNT - BLENHEIM ST & W 4TH AV - 2014-02-20
2014-06-19,2014,Full Traffic Count,9511,W 4TH AV AND BLENHEIM ST,ENG - TDM - FULL TRAFFIC COUNT - BLENHEIM ST & W 4TH AV - 2014-06-19
2014-11-27,2014,Full Traffic Count,9512,W 4TH AV AND BLENHEIM ST,ENG - TDM - FULL TRAFFIC COUNT - BLENHEIM ST & W 4TH AV - 2014-11-27
2014-01-07,2014,Full Traffic Count,9513,EAST BOULEVARD AND W 41ST AV,ENG - TDM - FULL TRAFFIC COUNT - BOULEVARD E & W 41ST AV - 2014-01-07
2014-01-08,2014,Full Traffic Count,9515,W 37TH AV AND ARBUTUS ST,ENG - TDM - FULL TRAFFIC COUNT - BOULEVARD W & W 37TH AV - 2014-01-08
2014-01-07,2014,Full Traffic Count,9516,W 41ST AV AND WEST BOULEVARD,ENG - TDM - FULL TRAFFIC COUNT - BOULEVARD W & W 41ST AV - 2014-01-07
2014-02-06,2014,Full Traffic Count,9518,BOUNDARY ROAD AND ADANAC ST,ENG - TDM - FULL TRAFFIC COUNT - BOUNDARY RD & ADANAC ST- 2014-02-06
2014-02-06,2014,Full Traffic Count,9519,E 22ND AV AND BOUNDARY ROAD,ENG - TDM - FULL TRAFFIC COUNT - BOUNDARY RD & E 22ND AV - 2014-02-06
2014-02-06,2014,Full Traffic Count,9520,MOSCROP ST AND BOUNDARY ROAD,ENG - TDM - FULL TRAFFIC COUNT - BOUNDARY RD & MOSCROP ST - 2014-02-06
2014-03-25,2014,Full Traffic Count,9521,ALBERNI ST AND BURRARD ST,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & ALBERNI ST - 2014-03-25
2014-01-28,2014,Full Traffic Count,9522,BURRARD ST AND WALKWAY,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & CANADA PL - 2014-01-28
2014-06-24,2014,Full Traffic Count,9523,CORNWALL AV AND BURRARD BRIDGE,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & CORNWALL AV - 2014-06-24
2014-01-23,2014,Full Traffic Count,9524,DAVIE ST AND BURRARD ST,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & DAVIE ST - 2014-01-23
2014-02-11,2014,Full Traffic Count,9525,DUNSMUIR ST AND BURRARD ST,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & DUNSMUIR ST - 2014-02-11
2014-03-12,2014,Full Traffic Count,9526,SMITHE ST AND BURRARD ST,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & SMITHE ST - 2014-03-12
2014-01-23,2014,Full Traffic Count,9527,BURRARD ST AND W 16TH AV,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & W 16TH AV - 2014-01-23
2014-01-21,2014,Full Traffic Count,9528,BURRARD ST AND W 4TH AV,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & W 4TH AV - 2014-01-21
2014-01-22,2014,Full Traffic Count,9529,BURRARD ST AND W 4TH AV,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & W 4TH AV - 2014-01-22
2014-06-12,2014,Full Traffic Count,9530,BURRARD ST AND W 4TH AV,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & W 4TH AV - 2014-06-12
2014-06-12,2014,Full Traffic Count,9531,W BROADWAY AND BURRARD ST,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & W BROADWAY - 2014-06-12
2014-01-22,2014,Full Traffic Count,9532,W CORDOVA ST AND BURRARD ST,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & W CORDOVA ST - 2014-01-22
2014-01-28,2014,Full Traffic Count,9533,BURRARD ST AND W HASTINGS ST,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & W HASTINGS ST - 2014-01-28
2014-01-28,2014,Full Traffic Count,9534,BURRARD ST AND W PENDER ST,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & W PENDER ST - 2014-01-28
2014-03-18,2014,Full Traffic Count,9535,DAVIE ST AND BUTE ST,ENG - TDM - FULL TRAFFIC COUNT - BUTE ST & DAVIE ST - 2014-03-18
2014-01-29,2014,Full Traffic Count,9536,BUTE ST AND MELVILLE ST,ENG - TDM - FULL TRAFFIC COUNT - BUTE ST & MELVILLE ST - 2014-01-29
2014-01-30,2014,Full Traffic Count,9537,BUTE ST AND ROBSON ST,ENG - TDM - FULL TRAFFIC COUNT - BUTE ST & ROBSON ST - 2014-01-30
2014-01-28,2014,Full Traffic Count,9538,W GEORGIA ST AND BUTE ST,ENG - TDM - FULL TRAFFIC COUNT - BUTE ST & W GEORGIA ST - 2014-01-28
2014-01-29,2014,Full Traffic Count,9539,W HASTINGS ST AND BUTE ST,ENG - TDM - FULL TRAFFIC COUNT - BUTE ST & W HASTINGS ST - 2014-01-29
2014-01-29,2014,Full Traffic Count,9540,W PENDER ST AND BUTE ST,ENG - TDM - FULL TRAFFIC COUNT - BUTE ST & W PENDER ST - 2014-01-29
2014-03-25,2014,Full Traffic Count,9541,DUNSMUIR ST AND CAMBIE ST,ENG - TDM - FULL TRAFFIC COUNT - CAMBIE ST & DUNSMUIR ST - 2014-03-25
2014-02-18,2014,Full Traffic Count,9542,CAMBIE ST AND NELSON ST,ENG - TDM - FULL TRAFFIC COUNT - CAMBIE ST & NELSON ST - 2014-02-18
2014-02-18,2014,Full Traffic Count,9543,SMITHE ST AND CAMBIE ST,ENG - TDM - FULL TRAFFIC COUNT - CAMBIE ST & SMITHE ST - 2014-02-18
2014-02-13,2014,Full Traffic Count,9544,CAMBIE ST AND W 33RD AV,ENG - TDM - FULL TRAFFIC COUNT - CAMBIE ST & W 33RD AV - 2014-02-13
2014-03-13,2014,Full Traffic Count,9549,CAMBIE ST AND W 7TH AV,ENG - TDM - FULL TRAFFIC COUNT - CAMBIE ST & W 7TH AV - 2014-03-13
2014-02-12,2014,Full Traffic Count,9550,CAMBIE ST AND W 8TH AV,ENG - TDM - FULL TRAFFIC COUNT - CAMBIE ST & W 8TH AV - 2014-02-12
2014-02-13,2014,Full Traffic Count,9551,W BROADWAY AND CAMBIE ST,ENG - TDM - FULL TRAFFIC COUNT - CAMBIE ST & W BROADWAY - 2014-02-13
2014-02-12,2014,Full Traffic Count,9552,W GEORGIA ST AND CAMBIE ST,ENG - TDM - FULL TRAFFIC COUNT - CAMBIE ST & W GEORGIA ST - 2014-02-12
2014-02-18,2014,Full Traffic Count,9553,CAMBIE ST AND W KING EDWARD AV,ENG - TDM - FULL TRAFFIC COUNT - CAMBIE ST & W KING EDWARD AV - 2014-02-18
2014-02-18,2014,Full Traffic Count,9554,CAMBIE ST AND W PENDER ST,ENG - TDM - FULL TRAFFIC COUNT - CAMBIE ST & W PENDER ST - 2014-02-18
2014-03-11,2014,Full Traffic Count,9555,E HASTINGS ST AND CAMPBELL AV,ENG - TDM - FULL TRAFFIC COUNT - CAMPBELL ST & E HASTINGS ST - 2014-03-11
2014-03-11,2014,Full Traffic Count,9556,ALBERNI ST AND CARDERO ST,ENG - TDM - FULL TRAFFIC COUNT - CARDERO ST & ALBERNI ST - 2014-03-11
2014-02-19,2014,Full Traffic Count,9557,CARRALL ST AND EXPO BOULEVARD,ENG - TDM - FULL TRAFFIC COUNT - CARRALL ST & EXPO BLVD - 2014-02-19
2014-02-19,2014,Full Traffic Count,9558,PACIFIC BOULEVARD AND CARRALL ST,ENG - TDM - FULL TRAFFIC COUNT - CARRALL ST & PACIFIC BLVD - 2014-02-19
2014-03-06,2014,Full Traffic Count,9559,W PENDER ST AND E PENDER ST,ENG - TDM - FULL TRAFFIC COUNT - CARRALL ST & W PENDER ST - 2014-03-06
2014-03-18,2014,Full Traffic Count,9560,E HASTINGS ST AND CASSIAR CONNECTOR,ENG - TDM - FULL TRAFFIC COUNT - CASSIAR CONNECTOR & E HASTINGS ST - 2014-03-18
2014-02-06,2014,Full Traffic Count,9561,CITADEL PARADE AND DUNSMUIR VIADUCT,ENG - TDM - FULL TRAFFIC COUNT - CITADEL PARADE & DUNSMUIR ST - 2014-02-06
2014-02-06,2014,Full Traffic Count,9562,GEORGIA VIADUCT AND CITADEL PARADE,ENG - TDM - FULL TRAFFIC COUNT - CITADEL PARADE & W GEORGIA ST - 2014-02-06
2014-01-08,2014,Full Traffic Count,9563,CLARK DRIVE AND E 12TH AV,ENG - TDM - FULL TRAFFIC COUNT - CLARK DR & E 12TH AV - 2014-01-08
2014-01-08,2014,Full Traffic Count,9564,CLARK DRIVE AND E 6TH AV,ENG - TDM - FULL TRAFFIC COUNT - CLARK DR & E 6TH AV - 2014-01-08
2014-01-08,2014,Full Traffic Count,9565,VENABLES ST AND CLARK DRIVE,ENG - TDM - FULL TRAFFIC COUNT - CLARK DR & VENABLES ST - 2014-01-08
2014-04-24,2014,Full Traffic Count,9566,POINT GREY ROAD AND COLLINGWOOD ST,ENG - TDM - FULL TRAFFIC COUNT - COLLINGWOOD ST & POINT GREY RD - 2014-04-24
2014-02-19,2014,Full Traffic Count,9567,W 4TH AV AND COLLINGWOOD ST,ENG - TDM - FULL TRAFFIC COUNT - COLLINGWOOD ST & W 4TH AV - 2014-02-19
2014-06-11,2014,Full Traffic Count,9568,W 4TH AV AND COLLINGWOOD ST,ENG - TDM - FULL TRAFFIC COUNT - COLLINGWOOD ST & W 4TH AV - 2014-06-11
2014-11-26,2014,Full Traffic Count,9569,W 4TH AV AND COLLINGWOOD ST,ENG - TDM - FULL TRAFFIC COUNT - COLLINGWOOD ST & W 4TH AV - 2014-11-26
2014-03-27,2014,Full Traffic Count,9570,COLUMBIA ST AND E CORDOVA ST,ENG - TDM - FULL TRAFFIC COUNT - COLUMBIA ST & E CORDOVA ST - 2014-03-27
2014-03-27,2014,Full Traffic Count,9571,KEEFER ST AND QUEBEC ST,ENG - TDM - FULL TRAFFIC COUNT - COLUMBIA ST & KEEFER ST - 2014-03-27
2014-03-27,2014,Full Traffic Count,9572,POWELL ST AND COLUMBIA ST,ENG - TDM - FULL TRAFFIC COUNT - COLUMBIA ST & POWELL ST - 2014-03-27
2014-10-22,2014,Full Traffic Count,9573,COLUMBIA ST AND W 1ST AV,ENG - TDM - FULL TRAFFIC COUNT - COLUMBIA ST & W 1ST AV - 2014-10-22
2014-03-27,2014,Full Traffic Count,9575,E HASTINGS ST AND COLUMBIA ST,ENG - TDM - FULL TRAFFIC COUNT - COLUMBIA ST & W HASTINGS ST - 2014-03-27
2014-03-27,2014,Full Traffic Count,9576,COLUMBIA ST AND E PENDER ST,ENG - TDM - FULL TRAFFIC COUNT - COLUMBIA ST & W PENDER ST - 2014-03-27
2014-04-08,2014,Full Traffic Count,9577,ADANAC ST AND COMMERCIAL DRIVE,ENG - TDM - FULL TRAFFIC COUNT - COMMERCIAL DR & ADANAC ST - 2014-04-08
2014-03-26,2014,Full Traffic Count,9578,E BROADWAY AND COMMERCIAL DRIVE,ENG - TDM - FULL TRAFFIC COUNT - COMMERCIAL DR & E BROADWAY - 2014-03-26
2014-03-26,2014,Full Traffic Count,9579,GRANDVIEW HWY NORTH AND COMMERCIAL DRIVE,ENG - TDM - FULL TRAFFIC COUNT - COMMERCIAL DR & GRANDVIEW HWY N - 2014-03-26
2014-03-26,2014,Full Traffic Count,9580,E 12TH AV AND COMMERCIAL DRIVE,ENG - TDM - FULL TRAFFIC COUNT - COMMERICAL DR & E 12TH AV - 2014-03-26
2014-09-17,2014,Full Traffic Count,9581,MCGILL ST AND COMMISSIONER ST,ENG - TDM - FULL TRAFFIC COUNT - COMMISSIONER ST & MCGILL ST - 2014-09-17
2014-02-06,2014,Full Traffic Count,9583,TERMINAL AV AND COTTRELL ST,ENG - TDM - FULL TRAFFIC COUNT - COTTRELL ST & TERMINAL AV - 2014-02-06
2014-03-12,2014,Full Traffic Count,9584,W 2ND AV AND CROWE ST,ENG - TDM - FULL TRAFFIC COUNT - CROWE ST & W 2ND AV - 2014-03-12
2014-01-30,2014,Full Traffic Count,9585,DENMAN ST AND DAVIE ST,ENG - TDM - FULL TRAFFIC COUNT - DENMAN ST & DAVIE ST - 2014-01-30
2014-03-26,2014,Full Traffic Count,9586,NELSON ST AND DENMAN ST,ENG - TDM - FULL TRAFFIC COUNT - DENMAN ST & NELSON ST - 2014-03-26
2014-01-30,2014,Full Traffic Count,9587,DENMAN ST AND ROBSON ST,ENG - TDM - FULL TRAFFIC COUNT - DENMAN ST & ROBSON ST - 2014-01-30
2014-04-29,2014,Full Traffic Count,9588,W GEORGIA ST AND DENMAN ST,ENG - TDM - FULL TRAFFIC COUNT - DENMAN ST & W GEORGIA ST - 2014-04-29
