date,intersection,weather,type,AM_available,AM_scraped,MD_available,MD_scraped,PM_available,PM_scraped,AM_peak_hour,AM_north_bikes_vol,AM_north_peds_vol,AM_north_veh_vol,AM_east_bikes_vol,AM_east_peds_vol,AM_east_veh_vol,AM_south_bikes_vol,AM_south_peds_vol,AM_south_veh_vol,AM_west_bikes_vol,AM_west_peds_vol,AM_west_veh_vol,PM_peak_hour,PM_north_bikes_vol,PM_north_peds_vol,PM_north_veh_vol,PM_east_bikes_vol,PM_east_peds_vol,PM_east_veh_vol,PM_south_bikes_vol,PM_south_peds_vol,PM_south_veh_vol,PM_west_bikes_vol,PM_west_peds_vol,PM_west_veh_vol,MD_peak_hour,MD_north_bikes_vol,MD_north_peds_vol,MD_north_veh_vol,MD_east_bikes_vol,MD_east_peds_vol,MD_east_veh_vol,MD_south_bikes_vol,MD_south_peds_vol,MD_south_veh_vol,MD_west_bikes_vol,MD_west_peds_vol,MD_west_veh_vol
2016-11-10,HELMCKEN ST AND SEYMOUR ST,sunny,,True,True,False,True,True,True,08:00 - 09:00,1,90,,11,174,132.0,12,107,1676.0,9,47,74.0,16:40 - 17:40,,165,,13,207,197.0,6,118,1202.0,14,107,140.0,,,,,,,,,,,,,
2016-10-05,GRANDVIEW HIGHWAY AND RENFREW ST,rain,,True,True,False,True,True,True,07:35 - 08:35,2,36,682.0,,84,1484.0,4,29,928.0,,20,1497.0,16:50 - 17:50,7,67,1133.0,,88,1515.0,4,64,692.0,,94,1328.0,,,,,,,,,,,,,
2016-11-24,NELSON ST AND HOWE ST,rain,,True,True,False,True,True,True,07:15 - 08:15,,125,716.0,,57,,,185,,15,109,1048.0,16:05 - 17:05,3,243,1215.0,,121,1.0,,377,,4,254,1868.0,,,,,,,,,,,,,
2016-11-09,SEYMOUR ST AND NELSON ST,rain,,True,True,False,True,True,True,07:45 - 08:45,,206,,,256,,4,193,1592.0,27,86,1102.0,16:50 - 17:50,,378,,,387,,3,382,1409.0,26,244,1214.0,,,,,,,,,,,,,
2016-03-23,W HASTINGS ST AND JERVIS ST,cloudy,,True,True,False,True,True,True,07:55 - 08:55,,68,84.0,2,17,111.0,7,76,163.0,33,49,277.0,16:55 - 17:55,13,51,184.0,10,40,288.0,1,79,149.0,9,70,178.0,,,,,,,,,,,,,
2016-10-04,E 10TH AV AND MAIN ST,rain,,True,True,False,True,True,True,07:55 - 08:55,5,97,561.0,173,111,4.0,32,70,1608.0,43,127,51.0,16:45 - 17:45,8,68,1196.0,54,154,55.0,19,27,960.0,156,150,93.0,,,,,,,,,,,,,
2016-06-07,VINE ST AND W 10TH AV,sunny,,True,True,False,True,True,True,07:35 - 08:35,24,49,62.0,54,56,206.0,24,134,204.0,79,27,36.0,17:00 - 18:00,30,20,72.0,78,62,104.0,17,78,120.0,60,31,19.0,,,,,,,,,,,,,
2016-10-25,HOMER ST AND ROBSON ST,rain,,True,True,False,True,True,True,07:50 - 08:50,,437,46.0,23,289,154.0,15,299,435.0,12,153,161.0,16:50 - 17:50,6,1157,75.0,20,545,182.0,14,710,436.0,34,345,314.0,,,,,,,,,,,,,
2016-09-20,HELMCKEN ST AND HOMER ST,sunny,,True,True,False,True,True,True,08:00 - 09:00,2,139,144.0,10,150,17.0,25,110,281.0,13,153,115.0,17:00 - 18:00,14,276,196.0,9,313,57.0,13,179,267.0,26,222,154.0,,,,,,,,,,,,,
2016-02-18,HELMCKEN ST AND HOWE ST,cloudy,,True,True,False,True,True,True,07:05 - 08:05,,47,763.0,3,58,146.0,1,127,1.0,4,97,70.0,16:55 - 17:55,7,187,1656.0,15,171,232.0,1,287,,4,266,140.0,,,,,,,,,,,,,
2016-11-01,W HASTINGS ST AND HOMER ST,rain,,True,True,False,True,True,True,07:40 - 08:40,,12,,2,23,623.0,4,17,82.0,4,74,289.0,16:35 - 17:35,1,101,,3,97,428.0,,31,74.0,5,76,816.0,,,,,,,,,,,,,
2016-01-27,MACDONALD ST AND W 3RD AV,cloudy,,True,True,False,True,True,True,08:00 - 09:00,1,14,683.0,2,25,7.0,5,20,713.0,8,11,51.0,17:00 - 18:00,4,8,676.0,7,26,6.0,3,12,814.0,3,19,39.0,,,,,,,,,,,,,
2016-08-23,E 10TH AV AND MAIN ST,sunny,,True,True,False,True,True,True,07:55 - 08:55,5,77,492.0,259,96,9.0,46,33,1337.0,79,50,27.0,16:55 - 17:55,29,122,1114.0,142,313,12.0,17,121,947.0,278,190,55.0,,,,,,,,,,,,,
2016-11-08,MCGILL ST AND N RENFREW ST,cloudy,,True,True,False,True,True,True,07:40 - 08:40,,3,150.0,1,7,2061.0,2,7,725.0,,9,1228.0,16:45 - 17:45,3,2,125.0,1,7,1601.0,,9,516.0,,9,1495.0,,,,,,,,,,,,,
2016-01-28,PRIOR ST AND GEORGIA VIADUCT,cloudy,,True,True,False,True,True,True,08:00 - 09:00,12,15,573.0,6,119,52.0,41,1,1344.0,,51,705.0,16:10 - 17:10,32,31,827.0,5,142,55.0,13,,1099.0,2,140,825.0,,,,,,,,,,,,,
2016-11-16,E 33RD AV AND KNIGHT ST,rain,,True,True,False,True,True,True,08:00 - 09:00,,57,1150.0,4,12,927.0,2,14,1541.0,3,7,628.0,16:00 - 17:00,,43,1410.0,2,11,713.0,,20,1368.0,2,22,707.0,,,,,,,,,,,,,
2016-03-17,ADANAC ST AND RENFREW ST,cloudy,,True,True,True,True,True,True,07:40 - 08:40,,5,306.0,49,9,22.0,1,,573.0,10,3,3.0,16:30 - 17:30,,5,600.0,20,14,17.0,,1,600.0,52,1,28.0,11:00 - 12:00,,6,401.0,13,2,7.0,,1,407.0,6,3,5.0
2016-03-24,E HASTINGS ST AND SKEENA ST,cloudy,,True,True,False,True,True,True,07:35 - 08:35,3,4,137.0,1,11,5066.0,,27,193.0,,85,961.0,16:50 - 17:50,1,15,68.0,,26,3524.0,2,31,231.0,,44,3052.0,,,,,,,,,,,,,
2016-12-01,W HASTINGS ST AND HOWE ST,cloudy,,True,True,False,True,True,True,07:50 - 08:50,6,727,234.0,12,399,615.0,,681,,22,431,349.0,16:00 - 17:00,6,537,308.0,9,437,566.0,,459,4.0,12,268,632.0,,,,,,,,,,,,,
2016-04-26,KASLO ST AND GRANDVIEW HWY SOUTH,sunny,,True,True,False,True,True,True,07:40 - 08:40,,1,102.0,1,18,1446.0,8,2,106.0,,5,1528.0,16:40 - 17:40,6,12,198.0,2,26,1594.0,,3,58.0,,5,1108.0,,,,,,,,,,,,,
2016-02-11,HOMER ST AND W GEORGIA ST,cloudy,,True,True,False,True,True,True,07:55 - 08:55,,190,,3,178,297.0,2,704,774.0,3,251,1828.0,16:40 - 17:40,,256,22.0,,104,284.0,3,334,1064.0,1,140,2291.0,,,,,,,,,,,,,
2016-11-23,W 2ND AV AND E 2ND AV,rain,,True,True,True,True,True,True,07:55 - 08:55,29,10,28.0,,31,1369.0,95,32,30.0,1,47,1326.0,16:05 - 17:05,72,20,34.0,1,54,1191.0,23,49,96.0,,87,1712.0,11:00 - 12:00,8,15,29.0,1,24,992.0,14,31,76.0,1,41,1084.0
2016-08-04,W 2ND AV AND E 2ND AV,cloudy,,True,True,False,True,True,True,08:00 - 09:00,74,36,22.0,2,37,1380.0,228,58,51.0,4,71,1242.0,17:00 - 18:00,253,89,54.0,9,120,1203.0,155,110,102.0,8,141,2069.0,,,,,,,,,,,,,
2016-09-21,MACKENZIE ST AND W 41ST AV,sunny,,True,True,False,True,True,True,08:00 - 09:00,3,26,256.0,2,12,1098.0,11,30,201.0,2,25,454.0,16:55 - 17:55,,16,212.0,4,27,563.0,3,31,82.0,2,12,747.0,,,,,,,,,,,,,
2016-01-26,HOWE ST AND W GEORGIA ST,cloudy,,True,True,False,True,True,True,07:55 - 08:55,3,2034,698.0,5,728,748.0,,1071,,8,388,1652.0,17:00 - 18:00,4,2918,1298.0,5,1636,831.0,,1404,,,395,2648.0,,,,,,,,,,,,,
2016-02-17,HOMER ST AND DUNSMUIR ST,cloudy,,True,True,False,True,True,True,07:50 - 08:50,,258,,199,224,1303.0,6,190,332.0,18,93,,16:35 - 17:35,6,369,,47,180,996.0,8,174,249.0,155,202,3.0,,,,,,,,,,,,,
2016-07-07,HOMER ST AND DAVIE ST,cloudy,,True,True,False,True,True,True,08:00 - 09:00,2,414,106.0,7,117,278.0,16,220,221.0,14,164,261.0,16:55 - 17:55,1,834,140.0,5,252,342.0,2,373,305.0,7,255,341.0,,,,,,,,,,,,,
2016-06-02,RAYMUR AV AND VENABLES ST,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,11,1,17.0,,2,1133.0,12,3,38.0,,14,809.0,16:55 - 17:55,19,1,22.0,1,9,603.0,17,1,83.0,1,2,1385.0,,,,,,,,,,,,,
2016-09-14,W 6TH AV AND GRANVILLE BRIDGE,sunny,,True,True,False,True,True,True,07:55 - 08:55,5,11,205.0,2,58,196.0,8,24,1362.0,7,39,147.0,16:50 - 17:50,3,23,375.0,4,48,263.0,8,19,1305.0,1,28,63.0,,,,,,,,,,,,,
2016-06-07,HEATLEY AV AND PRIOR ST,sunny,,True,True,False,True,True,True,07:05 - 08:05,1,,,,,,1,,,2,,,16:40 - 17:40,1,,,5,,,1,,,,,,,,,,,,,,,,,,
2016-10-20,HEATHER ST AND W BROADWAY,rain,,True,True,False,True,True,True,07:40 - 08:40,3,10,68.0,2,96,1110.0,23,334,88.0,1,206,1030.0,16:05 - 17:05,12,435,166.0,,214,886.0,18,558,145.0,7,299,1413.0,,,,,,,,,,,,,
2016-08-25,HEATHER ST AND W 37TH AV,sunny,,True,True,False,True,True,True,07:30 - 08:30,27,5,18.0,20,3,45.0,8,2,24.0,24,2,36.0,16:05 - 17:05,22,3,88.0,19,,25.0,1,4,9.0,30,12,67.0,,,,,,,,,,,,,
2016-11-22,SLOCAN ST AND E 22ND AV,rain,,True,True,True,True,True,True,08:00 - 09:00,8,9,50.0,4,17,868.0,6,11,187.0,4,6,342.0,16:00 - 17:00,3,3,50.0,2,24,856.0,,4,246.0,,2,539.0,11:45 - 12:45,1,11,33.0,,25,470.0,1,,160.0,,1,239.0
2016-10-06,W 12TH AV AND HEATHER ST,rain,,True,True,False,True,True,True,07:55 - 08:55,7,46,104.0,,92,948.0,68,58,104.0,3,89,1063.0,17:00 - 18:00,39,48,165.0,,39,932.0,7,57,58.0,3,92,978.0,,,,,,,,,,,,,
2016-01-20,MALKIN AV AND HAWKS AV,cloudy,,True,True,False,True,True,True,07:10 - 08:10,,,26.0,,10,83.0,,1,5.0,5,16,68.0,16:50 - 17:50,,4,32.0,1,7,52.0,,12,5.0,8,5,98.0,,,,,,,,,,,,,
2016-01-20,HAWKS AV AND PRIOR ST,cloudy,,True,True,False,True,True,True,08:00 - 09:00,,7,,1,16,1191.0,,12,18.0,,21,918.0,16:45 - 17:45,,2,,1,9,798.0,3,12,44.0,,6,2091.0,,,,,,,,,,,,,
2016-02-09,NANAIMO ST AND E 22ND AV,cloudy,,True,True,False,True,True,True,08:00 - 09:00,2,4,702.0,3,33,629.0,2,1,959.0,,9,,17:00 - 18:00,1,,1042.0,9,16,522.0,2,2,883.0,,,,,,,,,,,,,,,,
2016-04-12,WINDSOR ST AND KINGSWAY,"rainy, cloudy",,True,True,False,True,True,True,07:55 - 08:55,30,14,94.0,12,58,2197.0,30,14,74.0,5,46,1023.0,16:40 - 17:40,35,16,89.0,10,11,1115.0,12,26,70.0,7,28,1965.0,,,,,,,,,,,,,
2016-08-30,WINDSOR ST AND KINGSWAY,cloudy,,True,True,False,True,True,True,07:55 - 08:55,19,5,66.0,9,9,1895.0,55,15,44.0,5,28,890.0,16:25 - 17:25,38,17,90.0,11,21,1148.0,45,32,55.0,19,18,1940.0,,,,,,,,,,,,,
2016-12-08,RUPERT ST AND E 29TH AV,clear,,True,True,False,True,True,True,08:00 - 09:00,,17,593.0,,56,486.0,,40,735.0,,38,335.0,17:00 - 18:00,,14,611.0,,23,403.0,,6,734.0,,7,413.0,,,,,,,,,,,,,
2016-10-06,ADANAC ST AND NANAIMO ST,rain,,True,True,False,True,True,True,07:50 - 08:50,2,96,523.0,113,28,205.0,1,39,886.0,18,9,97.0,16:30 - 17:30,4,51,778.0,23,7,83.0,1,26,757.0,73,20,87.0,,,,,,,,,,,,,
2016-06-07,YEW ST AND W 10TH AV,sunny,,True,True,False,True,True,True,07:35 - 08:35,8,173,102.0,69,46,169.0,5,25,37.0,109,69,156.0,16:20 - 17:20,32,62,118.0,120,68,106.0,2,38,18.0,75,84,77.0,,,,,,,,,,,,,
2016-10-13,SMITHE ST AND HAMILTON ST,rain,,True,True,False,True,True,True,08:00 - 09:00,,134,73.0,25,145,1883.0,2,123,95.0,,76,,16:35 - 17:35,4,250,216.0,16,154,1702.0,3,220,102.0,1,140,,,,,,,,,,,,,,
2016-12-13,W BROADWAY AND YEW ST,sunny,,True,True,False,True,True,True,08:00 - 09:00,1,107,21.0,1,92,685.0,5,38,60.0,1,79,863.0,16:00 - 17:00,3,139,51.0,,152,702.0,2,278,211.0,1,113,816.0,,,,,,,,,,,,,
2016-11-08,HAMILTON ST AND W PENDER ST,cloudy,,True,True,False,True,True,True,07:55 - 08:55,5,132,15.0,28,99,408.0,2,158,61.0,15,55,363.0,16:30 - 17:30,10,166,49.0,9,106,322.0,6,312,68.0,43,105,630.0,,,,,,,,,,,,,
2015-10-15,W GEORGIA ST AND HAMILTON ST,cloudy,,True,True,False,True,True,True,07:40 - 08:40,18,140,220.0,8,148,170.0,6,400,177.0,3,141,1185.0,17:00 - 18:00,7,222,215.0,4,337,119.0,31,553,253.0,7,156,1311.0,,,,,,,,,,,,,
2016-04-07,N NANAIMO ST AND NANAIMO ST,sunny,,True,True,False,True,True,True,07:55 - 08:55,2,,1598.0,4,1,526.0,2,97,735.0,,65,1210.0,16:30 - 17:30,2,,1043.0,,64,248.0,4,49,661.0,2,80,2575.0,,,,,,,,,,,,,
2016-11-10,W 33RD AV AND OAK ST,sunny,,True,True,False,True,True,True,07:50 - 08:50,,2,831.0,,3,342.0,,3,1604.0,,,239.0,16:05 - 17:05,2,,1278.0,1,4,670.0,2,6,1634.0,2,6,410.0,,,,,,,,,,,,,
2016-09-14,DUNSMUIR ST AND HAMILTON ST,sunny,,True,True,False,True,True,True,07:50 - 08:50,2,569,109.0,518,161,1285.0,,147,39.0,,110,,16:25 - 17:25,4,309,151.0,152,100,995.0,29,247,78.0,395,156,1.0,,,,,,,,,,,,,
2015-11-18,BOUNDARY ROAD AND GRANDVIEW HIGHWAY,cloudy,,True,True,False,True,True,True,07:45 - 08:45,,1,1217.0,1,5,2059.0,1,13,1734.0,,6,1602.0,16:10 - 17:10,1,4,1472.0,,,1649.0,,13,1873.0,1,5,1723.0,,,,,,,,,,,,,
2015-11-18,BURRARD ST AND W 16TH AV,cloudy,,True,True,True,True,True,True,07:55 - 08:55,,10,568.0,4,,850.0,4,3,92.0,2,17,1254.0,16:45 - 17:45,,7,833.0,1,1,1035.0,1,5,55.0,2,13,998.0,15:00 - 16:00,,9,787.0,1,,875.0,,,64.0,2,10,986.0
2015-11-18,BURRARD ST AND W 4TH AV,cloudy,,True,True,True,True,True,True,08:00 - 09:00,3,92,1005.0,1,70,840.0,13,64,1105.0,,90,1067.0,17:00 - 18:00,3,146,1252.0,2,153,1031.0,1,136,904.0,2,138,877.0,15:00 - 16:00,4,153,1103.0,3,99,824.0,4,94,843.0,3,88,1046.0
2015-11-24,CORNWALL AV AND BURRARD BRIDGE,cloudy,,True,True,True,True,True,True,08:00 - 09:00,79,,1777.0,,,,229,3,1276.0,2,113,999.0,16:55 - 17:55,229,,2002.0,,,,72,19,1234.0,,181,990.0,15:00 - 16:00,73,,1582.0,,,8.0,80,23,1136.0,5,73,761.0
2015-11-19,DRAKE ST AND BURRARD ST,cloudy,,True,True,True,True,True,True,08:00 - 09:00,33,126,651.0,21,74,,51,185,1547.0,17,349,76.0,16:55 - 17:55,110,103,1080.0,47,123,1.0,14,264,2159.0,3,505,105.0,15:00 - 16:00,38,106,873.0,21,61,,19,126,1064.0,5,251,62.0
2015-11-25,DRAKE ST AND BURRARD ST,cloudy,,True,True,True,True,True,True,08:00 - 09:00,34,136,714.0,12,76,,51,145,1339.0,12,207,67.0,17:00 - 18:00,104,134,1096.0,77,240,,19,136,1261.0,,175,68.0,15:00 - 16:00,30,72,920.0,22,130,1.0,10,101,854.0,5,142,47.0
2015-11-19,BURRARD ST AND NELSON ST,cloudy,,True,True,True,True,True,True,07:10 - 08:10,8,108,741.0,,166,,8,67,963.0,1,45,1020.0,16:45 - 17:45,35,321,1227.0,,444,3.0,1,5,786.0,1,59,1288.0,15:00 - 16:00,,,,,,7.0,,57,426.0,2,206,708.0
2015-11-04,BURRARD ST AND NELSON ST,rain,,True,True,False,True,True,True,07:55 - 08:55,18,329,917.0,,336,1.0,43,321,1162.0,32,737,1096.0,16:55 - 17:55,71,307,1275.0,,398,,7,250,812.0,9,495,1023.0,,,,,,,,,,,,,
2015-11-19,BURRARD ST AND PACIFIC ST,cloudy,,True,True,True,True,True,True,08:00 - 09:00,54,10,798.0,11,1,586.0,36,,2063.0,34,61,1102.0,16:50 - 17:50,,125,1111.0,,,1079.0,,1,2716.0,1,283,813.0,15:00 - 16:00,,65,903.0,,,806.0,2,,1831.0,1,194,836.0
2015-12-17,CAMBIE ST AND W 16TH AV,cloudy,,True,True,False,True,True,True,07:55 - 08:55,2,13,1069.0,2,21,660.0,6,29,1321.0,1,82,416.0,16:30 - 17:30,1,31,1495.0,2,40,432.0,1,38,1010.0,3,179,580.0,,,,,,,,,,,,,
2015-10-27,FIR ST AND W 10TH AV,cloudy,,True,True,True,True,True,True,07:55 - 08:55,1,96,572.0,90,64,81.0,7,40,472.0,69,28,36.0,17:00 - 18:00,6,97,1354.0,,,,,,,91,54,47.0,12:00 - 13:00,1,71,620.0,18,47,141.0,3,37,323.0,12,43,27.0
2015-10-13,RUPERT ST AND E BROADWAY,cloudy,,True,True,False,True,True,True,07:55 - 08:55,4,,544.0,,99,2175.0,1,12,687.0,,33,935.0,17:00 - 18:00,6,8,667.0,,115,1570.0,1,27,867.0,1,20,1872.0,,,,,,,,,,,,,
2015-11-19,THURLOW ST AND BEACH AV,cloudy,,True,True,True,True,True,True,07:55 - 08:55,1,21,35.0,9,59,248.0,,,,25,,164.0,17:00 - 18:00,2,28,79.0,20,83,470.0,,,,12,3,133.0,15:00 - 16:00,,41,65.0,13,51,316.0,,,,13,7,122.0
2015-12-01,NELSON ST AND THURLOW ST,cloudy,,True,True,True,True,True,True,07:55 - 08:55,6,148,1131.0,1,143,,,228,,10,282,495.0,16:35 - 17:35,1,123,1421.0,1,154,1.0,1,214,,9,270,377.0,15:00 - 16:00,1,130,1180.0,1,105,,1,130,,3,191,333.0
2015-12-03,SEYMOUR ST AND NELSON ST,cloudy,,True,True,True,True,True,True,07:45 - 08:45,,300,,,218,,2,294,1669.0,16,240,2020.0,16:45 - 17:45,,442,,,493,,3,426,1445.0,19,593,2426.0,15:00 - 16:00,,417,,1,283,,2,230,1151.0,7,627,1892.0
2015-11-26,THURLOW ST AND BEACH AV,cloudy,,True,True,True,True,True,True,08:00 - 09:00,2,30,30.0,11,45,237.0,,,,29,,171.0,16:00 - 17:00,1,2,58.0,14,19,358.0,3,,,3,,181.0,15:00 - 16:00,,6,62.0,10,41,280.0,7,,,11,6,169.0
2015-12-02,DRAKE ST AND SEYMOUR ST,cloudy,,True,True,True,True,True,True,08:00 - 09:00,,,,4,131,185.0,5,371,3049.0,7,65,144.0,16:40 - 17:40,,197,,13,150,280.0,4,173,1393.0,7,69,216.0,15:00 - 16:00,,167,,1,79,170.0,2,123,1009.0,5,61,180.0
2015-10-22,DRAKE ST AND SEYMOUR ST,cloudy,,True,True,True,True,True,True,08:00 - 09:00,,91,1.0,6,101,113.0,,166,1672.0,1,74,203.0,16:55 - 17:55,,278,,,153,293.0,4,97,1204.0,4,26,266.0,09:00 - 10:00,,6,,,1,8.0,,,,,,
2015-01-28,FIR ST AND W 4TH AV,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,7,50,214.0,7,78,1021.0,21,29,287.0,0,44,1067.0,16:55 - 17:55,9,84,506.0,2,151,1036.0,12,55,324.0,0,67,1115.0,,,,,,,,,,,,,
2015-01-22,COLUMBIA ST AND W 1ST AV,overcast,Signalized,True,True,False,True,True,True,07:50 - 08:50,27,35,142.0,34,56,183.0,4,73,91.0,42,37,185.0,16:55 - 17:55,11,38,98.0,33,41,307.0,8,65,110.0,51,25,338.0,,,,,,,,,,,,,
2015-02-05,TERMINAL AV AND CAROLINA ST,rain,Signalized,True,True,False,True,True,True,07:50 - 08:50,5,1,,10,3,1860.0,0,3,16.0,2,0,1275.0,16:10 - 17:10,6,3,,4,2,1606.0,2,17,59.0,3,3,1153.0,,,,,,,,,,,,,
2015-02-25,W KING EDWARD AV AND BLENHEIM ST,overcast,Signalized,True,True,False,True,True,True,07:55 - 08:55,1,35,373.0,3,24,643.0,2,24,418.0,1,43,566.0,16:55 - 17:55,0,7,391.0,2,8,512.0,0,4,294.0,6,5,521.0,,,,,,,,,,,,,
2015-02-24,BLENHEIM ST AND W 16TH AV,overcast,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,15,227.0,13,11,674.0,3,18,477.0,15,19,681.0,16:45 - 17:45,2,5,230.0,4,10,838.0,6,17,363.0,30,10,761.0,,,,,,,,,,,,,
2015-01-07,W KING EDWARD AV AND ARBUTUS ST,overcast,Signalized,True,True,False,True,True,True,07:55 - 08:55,5,31,796.0,7,7,745.0,0,9,884.0,1,47,877.0,16:50 - 17:50,1,32,1131.0,2,9,836.0,3,11,967.0,3,44,831.0,,,,,,,,,,,,,
2015-01-06,W 4TH AV AND ARBUTUS ST,overcast,Signalized,True,True,False,True,True,True,07:55 - 08:55,2,59,208.0,3,30,789.0,3,39,231.0,2,28,907.0,16:35 - 17:35,1,273,178.0,4,130,912.0,1,270,324.0,6,97,972.0,,,,,,,,,,,,,
2015-01-13,W 33RD AV AND ARBUTUS ST,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,2,20,806.0,0,4,554.0,0,5,778.0,0,11,519.0,16:30 - 17:30,0,11,1047.0,1,2,395.0,0,4,747.0,2,9,497.0,,,,,,,,,,,,,
2015-10-27,HELMCKEN ST AND HORNBY ST,cloudy,,True,True,True,True,True,True,07:45 - 08:45,29,69,,12,279,225.0,256,175,757.0,20,36,106.0,17:00 - 18:00,123,146,,21,266,202.0,69,234,654.0,21,77,64.0,09:00 - 10:00,,,,,3,2.0,2,3,10.0,,,
2015-10-14,GRANDVIEW HWY SOUTH AND NANAIMO ST,cloudy,,True,True,True,True,True,True,08:00 - 09:00,1,53,1012.0,4,29,1888.0,2,25,772.0,2,53,1229.0,16:45 - 17:45,2,96,1076.0,9,119,1253.0,5,69,716.0,3,32,2125.0,09:00 - 10:00,,2,,,,46.0,,,,,,
2015-11-03,NELSON ST AND MAINLAND ST,cloudy,,True,True,False,True,True,True,08:00 - 09:00,,224,,,,,2,291,1.0,49,250,1862.0,16:50 - 17:50,3,196,243.0,1,269,,,385,,64,203,2001.0,,,,,,,,,,,,,
,VENABLES ST AND COMMERCIAL DRIVE,cloudy,,False,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,COMMERCIAL DRIVE AND POWELL ST,sunny,,False,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,COMMERCIAL DRIVE AND E HASTINGS ST,cloudy,,False,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,COMMERCIAL DRIVE AND E 1ST AV,cloudy,,False,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,HAMILTON ST AND ROBSON ST,overcast,Signalized,True,True,False,True,True,True,07:45 - 08:45,3,543,174.0,35,447,231.0,5,369,194.0,6,156,231.0,16:35 - 17:35,21,973,277.0,6,511,203.0,0,615,165.0,37,278,285.0,,,,,,,,,,,,,
2015-01-21,W 1ST AV AND ONTARIO ST,overcast,Signalized,True,True,False,True,True,True,07:55 - 08:55,55,42,72.0,35,44,244.0,137,12,50.0,35,23,147.0,16:55 - 17:55,157,84,84.0,57,71,396.0,61,31,48.0,51,53,239.0,,,,,,,,,,,,,
2015-01-14,E 12TH AV AND KINGSWAY,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,2,81,710.0,3,24,1316.0,17,0,1926.0,2,13,1181.0,16:45 - 17:45,8,106,1554.0,2,50,1262.0,9,0,1166.0,3,16,1600.0,,,,,,,,,,,,,
2015-01-29,W BROADWAY AND HEMLOCK ST,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,1,194,322.0,0,91,746.0,0,76,1042.0,2,93,678.0,16:55 - 17:55,7,177,656.0,2,92,934.0,0,195,832.0,4,192,882.0,,,,,,,,,,,,,
2015-01-29,GRANVILLE BRIDGE AND GRANVILLE ST,overcast,Signalized,True,True,False,True,True,True,07:40 - 08:40,0,195,298.0,5,58,164.0,3,145,971.0,10,26,121.0,16:55 - 17:55,4,198,468.0,9,78,260.0,3,166,732.0,7,105,188.0,,,,,,,,,,,,,
2014-02-25,THURLOW ST AND DAVIE ST,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,95,459.0,1,203,287.0,0,259,,0,101,359.0,16:55 - 17:55,5,363,605.0,10,314,497.0,0,596,,9,254,339.0,,,,,,,,,,,,,
2014-02-25,THURLOW ST AND HARO ST,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,5,147,869.0,1,223,240.0,0,86,,2,260,115.0,16:55 - 17:55,5,162,1235.0,2,245,314.0,0,175,,3,258,137.0,,,,,,,,,,,,,
2014-02-25,NELSON ST AND THURLOW ST,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,2,157,1035.0,4,160,,0,27,0.0,0,36,105.0,16:00 - 17:00,1,32,330.0,2,40,,0,180,0.0,2,292,333.0,,,,,,,,,,,,,
2014-02-26,THURLOW ST AND PACIFIC ST,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,5,37,355.0,1,87,289.0,4,32,49.0,19,43,734.0,16:55 - 17:55,5,77,491.0,6,128,584.0,10,53,63.0,19,88,506.0,,,,,,,,,,,,,
2014-04-23,Trans Canada Highway & E 1st Av,cloudy,Signalized,True,True,False,True,True,True,07:45 - 08:45,0,2,1.0,0,0,943.0,0,1,1227.0,0,0,2997.0,16:30 - 17:30,0,3,1.0,2,0,1150.0,0,3,1094.0,0,0,3461.0,,,,,,,,,,,,,
2014-06-05,W 2ND AV AND TRUTCH ST,clear,Non-Signalized,True,True,False,True,True,True,07:30 - 08:30,0,1,15.0,0,2,9.0,2,1,7.0,1,6,7.0,16:15 - 17:15,7,13,33.0,4,14,21.0,9,3,16.0,2,12,11.0,,,,,,,,,,,,,
2014-02-20,W 4TH AV AND TRUTCH ST,clear,Signalized,True,True,True,True,False,True,07:55 - 08:55,0,13,20.0,0,8,913.0,0,6,28.0,0,8,852.0,,,,,,,,,,,,,,15:05 - 16:05,3,11,22.0,1,17,876.0,0,20,32.0,2,8,1080.0
2014-06-10,W 4TH AV AND TRUTCH ST,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,5,43.0,1,10,1013.0,1,0,35.0,1,4,916.0,16:45 - 17:45,4,22,41.0,4,27,930.0,3,13,28.0,6,7,1059.0,,,,,,,,,,,,,
