Study date,Year,Project,OBJECTID,Intersection,File Name,Const_URL,FileType
2020-02-18,2020,Turning Movement Count,8239,TRINITY ST AND N RENFREW ST,ENG - TDM - TURNING MOVEMENT COUNT - RENFREW ST & TRINITY ST - 2020-02-18,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8239/attachments/9412,xlsx
2020-01-23,2020,Turning Movement Count,8240,LARCH ST AND W BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - LARCH ST & W BROADWAY - 2020-01-23,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8240/attachments/9413,xlsx
2020-02-19,2020,Turning Movement Count,8242,BROUGHTON ST AND ROBSON ST,ENG - TDM - TURNING MOVEMENT COUNT - BROUGHTON ST & ROBSON ST - 2020-02-19,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8242/attachments/9415,xlsx
2020-02-20,2020,Turning Movement Count,8245,CLARK DRIVE AND E 3RD AV,ENG - TDM - TURNING MOVEMENT COUNT - CLARK DR & 3RD AVE - 2020-02-20,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8245/attachments/9418,xlsx
2020-09-29,2020,Turning Movement Count,8247,GRANDVIEW HIGHWAY AND RENFREW ST,ENG - TDM - TURNING MOVEMENT COUNT - RENFREW ST & GRANDVIEW HWY - 2020-09-29,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8247/attachments/9420,xlsx
2020-02-18,2020,Turning Movement Count,8248,N NANAIMO ST AND TRINITY ST,ENG - TDM - TURNING MOVEMENT COUNT - N NANAIMO ST & TRINITY ST - 2020-02-18,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8248/attachments/9421,xlsx
2020-03-04,2020,Turning Movement Count,8249,EUCLID AV AND JOYCE ST,ENG - TDM - TURNING MOVEMENT COUNT - JOYCE ST & EUCLID AV - 2020-03-04,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8249/attachments/9422,xlsx
2020-02-13,2020,Turning Movement Count,8250,GRANDVIEW HIGHWAY AND RENFREW ST,ENG - TDM - TURNING MOVEMENT COUNT - RENFREW ST & GRANDVIEW HWY - 2020-02-13,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8250/attachments/9423,xlsx
2020-06-16,2020,Turning Movement Count,8251,DENMAN ST AND DAVIE ST,ENG - TDM - TURNING MOVEMENT COUNT - DENMAN ST & DAVIE ST - 2020-06-16,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8251/attachments/9424,xlsx
2020-09-30,2020,Turning Movement Count,8252,RENFREW ST AND E BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - RENFREW ST & BROADWAY - 2020-09-30,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8252/attachments/9425,xlsx
2020-03-10,2020,Turning Movement Count,8253,RENFREW ST AND E BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - RENFREW ST & BROADWAY - 2020-03-10,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8253/attachments/9426,xlsx
2020-08-05,2020,Turning Movement Count,8254,HORNBY ST AND SMITHE ST,ENG - TDM - TURNING MOVEMENT COUNT - HORNBY ST & SMITHE ST - 2020-08-05,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8254/attachments/9427,xlsx
2020-03-04,2020,Turning Movement Count,8255,BALACLAVA ST AND W 4TH AV,ENG - TDM - TURNING MOVEMENT COUNT - BALACLAVA ST & 4TH AVE - 2020-03-04,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8255/attachments/9428,xlsx
2020-01-22,2020,Turning Movement Count,8256,E 5TH AV AND QUEBEC ST,ENG - TDM - TURNING MOVEMENT COUNT - QUEBEC ST & E 5TH AV - 2020-01-22,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8256/attachments/9429,xlsx
2020-02-18,2020,Turning Movement Count,8257,N NANAIMO ST AND TRINITY ST,ENG - TDM - TURNING MOVEMENT COUNT - N NANAIMO ST & TRINITY ST - 2020-02-18 V2,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8257/attachments/9430,xlsx
2020-01-29,2020,Turning Movement Count,8259,BALACLAVA ST AND W BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - BALACLAVA ST & BROADWAY - 2020-01-29,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8259/attachments/9432,xlsx
2020-02-13,2020,Turning Movement Count,8260,W 41ST AV AND MAPLE ST,ENG - TDM - TURNING MOVEMENT COUNT - MAPLE ST & W 41ST AV - 2020-02-13,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8260/attachments/9433,xlsx
2020-01-30,2020,Turning Movement Count,8261,W BROADWAY AND COLLINGWOOD ST,ENG - TDM - TURNING MOVEMENT COUNT - COLLINGWOOD ST & BROADWAY - 2020-01-30,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8261/attachments/9434,xlsx
2020-02-22,2020,Turning Movement Count,8262,BALSAM ST AND W 4TH AV,ENG - TDM - TURNING MOVEMENT COUNT - BALSAM ST & 4TH AVE - 2020-02-22,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8262/attachments/9435,xlsx
2020-08-26,2020,Turning Movement Count,8263,GRANVILLE ST AND W 12TH AV,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & W 12TH AV - 2020-08-26,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8263/attachments/9436,xlsx
2020-08-27,2020,Turning Movement Count,8264,GRANVILLE ST AND W 16TH AV,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & W 16TH AV - 2020-08-27,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8264/attachments/9437,xlsx
2020-02-20,2020,Turning Movement Count,8265,W 16TH AV AND MANITOBA ST,ENG - TDM - TURNING MOVEMENT COUNT - MANITOBA ST & W 16TH AV - 2020-02-20,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8265/attachments/9438,xlsx
2020-02-29,2020,Turning Movement Count,8266,W 4TH AV AND BAYSWATER ST,ENG - TDM - TURNING MOVEMENT COUNT - BAYSWATER ST & 4TH AVE - 2020-02-29,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8266/attachments/9439,xlsx
2020-03-03,2020,Turning Movement Count,8267,W 4TH AV AND BAYSWATER ST,ENG - TDM - TURNING MOVEMENT COUNT - BAYSWATER ST & 4TH AVE - 2020-03-03,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8267/attachments/9440,xlsx
2020-01-28,2020,Turning Movement Count,8268,BAYSWATER ST AND W BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - BAYSWATER ST & BROADWAY - 2020-01-28,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8268/attachments/9441,xlsx
2020-08-26,2020,Turning Movement Count,8269,GRANVILLE ST AND W 33RD AV,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & W 33RD AVE - 2020-08-26,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8269/attachments/9442,xlsx
2020-02-06,2020,Turning Movement Count,8270,E HASTINGS ST AND KAMLOOPS ST,ENG - TDM - TURNING MOVEMENT COUNT - KAMLOOPS ST & E HASTINGS ST - 2020-02-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8270/attachments/9443,xlsx
2020-09-09,2020,Turning Movement Count,8271,W 41ST AV AND GRANVILLE ST,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & W 41ST AV - 2020-09-09,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8271/attachments/9444,xlsx
2020-02-11,2020,Turning Movement Count,8272,E HASTINGS ST AND LAKEWOOD DRIVE,ENG - TDM - TURNING MOVEMENT COUNT - LAKEWOOD DR & E HASTINGS ST - 2020-02-11,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/8272/attachments/9445,xlsx
2020-02-18,2020,Turning Movement Count,10276,N NANAIMO ST AND TRINITY ST,ENG - TDM - TURNING MOVEMENT COUNT - N NANAIMO ST & TRINITY ST N- 2020-02-18,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/10276/attachments/11456,xlsx
2020-02-18,2020,Turning Movement Count,10277,N NANAIMO ST AND TRINITY ST,ENG - TDM - TURNING MOVEMENT COUNT - N NANAIMO ST & TRINITY ST S- 2020-02-18,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/10277/attachments/11457,xlsx
2020-01-29,2020,Turning Movement Count,10318,Musqueamview St & Broadway,ENG - TDM - TURNING MOVEMENT COUNT - MUSQUEAMVIEW ST & BROADWAY - 2020-01-29,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/21/10318/attachments/11498,xlsx
2021-07-06,2021,Turning Movement Count,8039,BIDWELL ST AND BEACH AV,ENG - TDM - TURNING MOVEMENT COUNT - BIDWELL ST & BEACH AV - 2021-07-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8039/attachments/9211,xlsx
2021-07-10,2021,Turning Movement Count,8040,BIDWELL ST AND BEACH AV,ENG - TDM - TURNING MOVEMENT COUNT - BIDWELL ST & BEACH AV - 2021-07-10,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8040/attachments/9212,xlsx
2021-07-06,2021,Turning Movement Count,8041,BIDWELL ST AND BURNABY ST,ENG - TDM - TURNING MOVEMENT COUNT - BIDWELL ST & BURNABY ST - 2021-07-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8041/attachments/9213,xlsx
2021-07-10,2021,Turning Movement Count,8042,BIDWELL ST AND BURNABY ST,ENG - TDM - TURNING MOVEMENT COUNT - BIDWELL ST & BURNABY ST - 2021-07-10,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8042/attachments/9214,xlsx
2021-07-06,2021,Turning Movement Count,8043,BIDWELL ST AND DAVIE ST,ENG - TDM - TURNING MOVEMENT COUNT - BIDWELL ST & DAVIE ST - 2021-07-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8043/attachments/9215,xlsx
2021-07-10,2021,Turning Movement Count,8044,BIDWELL ST AND DAVIE ST,ENG - TDM - TURNING MOVEMENT COUNT - BIDWELL ST & DAVIE ST - 2021-07-10,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8044/attachments/9216,xlsx
2021-07-10,2021,Turning Movement Count,8045,BIDWELL ST AND DAVIE ST,ENG - TDM - TURNING MOVEMENT COUNT - BIDWELL ST & DAVIE ST -2021-07-10,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8045/attachments/9217,xlsx
2021-07-06,2021,Turning Movement Count,8046,Bidwell St & Pantages Ln,ENG - TDM - TURNING MOVEMENT COUNT - BIDWELL ST & PANTAGES LN - 2021-07-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8046/attachments/9218,xlsx
2021-07-10,2021,Turning Movement Count,8047,Bidwell St & Pantages Ln,ENG - TDM - TURNING MOVEMENT COUNT - BIDWELL ST & PANTAGES LN - 2021-07-10,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8047/attachments/9219,xlsx
2021-11-25,2021,Turning Movement Count,8050,BROUGHTON ST AND W GEORGIA ST,ENG - TDM - TURNING MOVEMENT COUNT - BROUGHTON ST & GEORGIA ST - 2021-11-25,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8050/attachments/9222,xlsx
2021-03-03,2021,Turning Movement Count,8051,E 2ND AV AND BRUNSWICK ST,ENG - TDM - TURNING MOVEMENT COUNT - BRUNSWICK ST & E 2ND AV - 2021-03-03,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8051/attachments/9223,xlsx
2021-02-10,2021,Turning Movement Count,8052,DUNSMUIR ST AND BURRARD ST,ENG - TDM - TURNING MOVEMENT COUNT - BURRARD ST & DUNSMUIR ST - 2021-02-10,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8052/attachments/9224,xlsx
2021-03-11,2021,Turning Movement Count,8053,DUNSMUIR ST AND BURRARD ST,ENG - TDM - TURNING MOVEMENT COUNT - BURRARD ST & DUNSMUIR ST - 2021-03-11,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8053/attachments/9225,xlsx
2021-02-10,2021,Turning Movement Count,8054,SMITHE ST AND BURRARD ST,ENG - TDM - TURNING MOVEMENT COUNT - BURRARD ST & SMITHE ST - 2021-02-10,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8054/attachments/9226,xlsx
2021-03-04,2021,Turning Movement Count,8055,BURRARD ST AND W 4TH AV,ENG - TDM - TURNING MOVEMENT COUNT - BURRARD ST & W 4TH AV - 2021-03-04,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8055/attachments/9227,xlsx
2021-02-09,2021,Turning Movement Count,8056,ALBERNI ST AND BUTE ST,ENG - TDM - TURNING MOVEMENT COUNT - BUTE ST & ALBERNI ST - 2021-02-09,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8056/attachments/9228,xlsx
2021-02-24,2021,Turning Movement Count,8057,ALBERNI ST AND BUTE ST,ENG - TDM - TURNING MOVEMENT COUNT - BUTE ST & ALBERNI ST - 2021-02-24,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8057/attachments/9229,xlsx
2021-10-16,2021,Turning Movement Count,8058,DAVIE ST AND BUTE ST,ENG - TDM - TURNING MOVEMENT COUNT - BUTE ST & DAVIE ST - 2021-10-16,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8058/attachments/9230,xlsx
2021-02-09,2021,Turning Movement Count,8059,BUTE ST AND MELVILLE ST,ENG - TDM - TURNING MOVEMENT COUNT - BUTE ST & MELVILLE ST - 2021-02-09,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8059/attachments/9231,xlsx
2021-02-18,2021,Turning Movement Count,8060,BUTE ST AND MELVILLE ST,ENG - TDM - TURNING MOVEMENT COUNT - BUTE ST & MELVILLE ST - 2021-02-18,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8060/attachments/9232,xlsx
2021-09-29,2021,Turning Movement Count,8061,BUTE ST AND NELSON ST,ENG - TDM - TURNING MOVEMENT COUNT - BUTE ST & NELSON ST - 2021-09-29,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8061/attachments/9233,xlsx
2021-10-23,2021,Turning Movement Count,8062,BUTE ST AND PACIFIC ST,ENG - TDM - TURNING MOVEMENT COUNT - BUTE ST & PACIFIC ST - 2021-10-23,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8062/attachments/9234,xlsx
2021-05-20,2021,Turning Movement Count,8063,Camosun St & SW Marine Dr,ENG - TDM - TURNING MOVEMENT COUNT - CAMOSUN ST & SW MARINE DR - 2021-05-20,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8063/attachments/9235,xlsx
2021-11-03,2021,Turning Movement Count,8064,E HASTINGS ST AND CAMPBELL AV,ENG - TDM - TURNING MOVEMENT COUNT - CAMPBELL AV & HASTINGS ST - 2021-11-03,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8064/attachments/9236,xlsx
2021-11-03,2021,Turning Movement Count,8065,VENABLES ST AND CAMPBELL AV,ENG - TDM - TURNING MOVEMENT COUNT - CAMPBELL AV & PRIOR ST - 2021-11-03,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8065/attachments/9237,xlsx
2021-02-03,2021,Turning Movement Count,8066,CARTIER ST AND W 38TH AV,ENG - TDM - TURNING MOVEMENT COUNT - CARTIER ST & W 38TH AV - 2021-02-03,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8066/attachments/9238,xlsx
2021-11-02,2021,Turning Movement Count,8068,E HASTINGS ST AND CLARK DRIVE,ENG - TDM - TURNING MOVEMENT COUNT - CLARK DR & HASTINGS ST -2021-11-02,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8068/attachments/9240,xlsx
2021-11-04,2021,Turning Movement Count,8069,VENABLES ST AND CLARK DRIVE,ENG - TDM - TURNING MOVEMENT COUNT - CLARK DR & VENABLES ST - 2021-11-04,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8069/attachments/9241,xlsx
2021-11-03,2021,Turning Movement Count,8070,E 1ST AV AND GRANDVIEW VIADUCT,ENG - TDM - TURNING MOVEMENT COUNT - CLARK ST & 1ST AVE - 2021-11-03,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8070/attachments/9242,xlsx
2021-03-16,2021,Turning Movement Count,8071,COLUMBIA ST AND E PENDER ST,ENG - TDM - TURNING MOVEMENT COUNT - COLUMBIA ST & E PENDER ST - 2021-03-16,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8071/attachments/9243,xlsx
2021-03-17,2021,Turning Movement Count,8072,POWELL ST AND COLUMBIA ST,ENG - TDM - TURNING MOVEMENT COUNT - COLUMBIA ST & POWELL ST - 2021-03-17,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8072/attachments/9244,xlsx
2021-07-06,2021,Turning Movement Count,8074,DENMAN ST AND BEACH AV,ENG - TDM - TURNING MOVEMENT COUNT - DENMAN ST & BEACH AV - 2021-07-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8074/attachments/9246,xlsx
2021-07-10,2021,Turning Movement Count,8075,DENMAN ST AND BEACH AV,ENG - TDM - TURNING MOVEMENT COUNT - DENMAN ST & BEACH AV - 2021-07-10,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8075/attachments/9247,xlsx
2021-07-06,2021,Turning Movement Count,8076,DENMAN ST AND DAVIE ST,ENG - TDM - TURNING MOVEMENT COUNT - DENMAN ST & DAVIE ST - 2021-07-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8076/attachments/9248,xlsx
2021-07-10,2021,Turning Movement Count,8077,DENMAN ST AND DAVIE ST,ENG - TDM - TURNING MOVEMENT COUNT - DENMAN ST & DAVIE ST - 2021-07-10,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8077/attachments/9249,xlsx
2021-07-06,2021,Turning Movement Count,8078,MORTON AV AND DENMAN ST,ENG - TDM - TURNING MOVEMENT COUNT - DENMAN ST & MORTON AV - 2021-07-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8078/attachments/9250,xlsx
2021-07-10,2021,Turning Movement Count,8079,MORTON AV AND DENMAN ST,ENG - TDM - TURNING MOVEMENT COUNT - DENMAN ST & MORTON AV - 2021-07-10,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8079/attachments/9251,xlsx
2021-07-10,2021,Turning Movement Count,8080,MORTON AV AND DENMAN ST,ENG - TDM - TURNING MOVEMENT COUNT - DENMAN ST & MORTON ST - 2021-07-10,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8080/attachments/9252,xlsx
2021-02-17,2021,Turning Movement Count,8081,W GEORGIA ST AND DENMAN ST,ENG - TDM - TURNING MOVEMENT COUNT - DENMAN ST & W GEORGIA ST - 2021-02-17,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8081/attachments/9253,xlsx
2021-03-04,2021,Turning Movement Count,8083,WALKWAY AND W 41ST AV,ENG - TDM - TURNING MOVEMENT COUNT - DUNBAR ST & W 41ST AV - 2021-03-04,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8083/attachments/9255,xlsx
2021-03-04,2021,Turning Movement Count,8084,W KING EDWARD AV AND DUNBAR ST,ENG - TDM - TURNING MOVEMENT COUNT - DUNBAR ST & W KING EDWARD AV - 2021-03-04,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8084/attachments/9256,xlsx
2021-01-28,2021,Turning Movement Count,8085,EAST BOULEVARD AND W 41ST AV,ENG - TDM - TURNING MOVEMENT COUNT - E BLVD & W 41ST AV - 2021-01-28,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8085/attachments/9257,xlsx
2021-05-12,2021,Turning Movement Count,8090,W BROADWAY AND FIR ST,ENG - TDM - TURNING MOVEMENT COUNT - FIR ST & BROADWAY - 2021-05-12,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/20/8090/attachments/9262,xlsx
